Horsepower,Model_Year,Mileage,Engine_Size,Doors,Owner_Count,Doors,Brand,Transmission,Fuel_Type,Price
225.0,2014.0,140333.0,3.0,4.0,4.0,4.0,Toyota,Automatic,diesel,47358.35
385.0,2017.0,102531.0,3.0,2.0,4.0,2.0,Hyundai,Automatic,electric,54542.45
178.0,2020.0,176669.0,3.0,4.0,1.0,4.0,Toyota,Manual,petrol,48273.55
257.0,2008.0,32610.0,3.3,2.0,2.0,2.0,Hyundai,Automatic,hybrid,53650.5
381.0,2013.0,32632.0,3.7,2.0,4.0,2.0,Ford,Manual,electric,59961.4
338.0,2021.0,102531.0,3.6,2.0,3.0,2.0,Hyundai,Manual,hybrid,56679.7
115.0,2021.0,170723.0,2.6,3.0,1.0,3.0,BMW,Manual,hybrid,41952.85
231.0,2012.0,5037.0,3.0,4.0,3.0,4.0,Honda,Automatic,petrol,58735.15
230.0,2006.0,24977.0,4.9,2.0,4.0,2.0,Honda,Manual,diesel,59262.15
147.0,2014.0,122919.0,3.0,4.0,3.0,4.0,Toyota,Automatic,electric,38676.05
237.0,2021.0,21365.0,3.0,2.0,4.0,2.0,Honda,Automatic,electric,46261.75
230.0,2013.0,102531.0,1.9,2.0,1.0,2.0,Honda,Automatic,hybrid,42764.65
84.0,2013.0,6212.0,3.4,4.0,3.0,4.0,Honda,Manual,electric,47006.4
354.0,2014.0,163145.0,1.4,2.0,1.0,2.0,Toyota,Automatic,electric,45894.75
166.0,2019.0,6115.0,3.0,2.0,4.0,2.0,Honda,Manual,petrol,44200.25
271.0,2009.0,50213.0,2.3,3.0,2.0,3.0,Honda,Manual,hybrid,46463.35
240.0,2005.0,102531.0,4.5,3.0,4.0,3.0,Tesla,Manual,electric,42981.45
92.0,2007.0,69591.0,3.0,4.0,2.0,4.0,Honda,Manual,petrol,30942.45
87.0,2014.0,68295.0,4.8,2.0,2.0,2.0,Toyota,Manual,diesel,44249.25
353.0,2014.0,72264.0,1.3,4.0,4.0,4.0,Toyota,Automatic,diesel,46087.8
330.0,2014.0,164815.0,2.0,2.0,4.0,2.0,Honda,Manual,petrol,38815.25
233.0,2023.0,157418.0,2.3,4.0,3.0,4.0,Tesla,Manual,electric,44623.1
362.0,2019.0,134669.0,3.0,4.0,2.0,4.0,Honda,Automatic,petrol,48730.55
221.0,2014.0,29395.0,2.5,2.0,4.0,2.0,Honda,Manual,diesel,47161.25
231.0,2014.0,63418.0,2.7,3.0,1.0,3.0,BMW,Automatic,petrol,41544.1
226.0,2008.0,87600.0,1.9,3.0,4.0,3.0,Ford,Automatic,hybrid,32609.0
392.0,2021.0,61174.0,3.0,4.0,4.0,4.0,Tesla,Automatic,electric,63374.3
213.0,2014.0,141427.0,2.7,3.0,3.0,3.0,Ford,Manual,electric,46108.65
350.0,2007.0,85981.0,3.2,2.0,4.0,2.0,Toyota,Automatic,diesel,46645.95
257.0,2022.0,99348.0,4.3,4.0,4.0,4.0,Hyundai,Automatic,petrol,61249.600000000006
220.0,2014.0,83947.0,2.1,3.0,4.0,3.0,Ford,Manual,hybrid,43160.65
380.0,2005.0,118694.0,3.4,2.0,4.0,2.0,Ford,Automatic,hybrid,50519.3
226.0,2009.0,157133.0,3.0,2.0,1.0,2.0,Toyota,Automatic,diesel,39264.35
257.0,2018.0,64980.0,2.3,2.0,4.0,2.0,Hyundai,Automatic,electric,52214.0
281.0,2022.0,78527.0,3.2,3.0,4.0,3.0,BMW,Automatic,diesel,52789.65
344.0,2014.0,175308.0,3.0,2.0,1.0,2.0,Toyota,Automatic,diesel,40999.6
231.0,2017.0,59555.0,1.6,3.0,3.0,3.0,Tesla,Automatic,electric,42017.25
106.0,2014.0,102531.0,4.8,2.0,4.0,2.0,BMW,Automatic,diesel,45683.1
257.0,2007.0,102531.0,1.6,2.0,4.0,2.0,Hyundai,Automatic,hybrid,28804.5
115.0,2008.0,137797.0,3.0,4.0,3.0,4.0,Tesla,Manual,electric,42674.15
257.0,2007.0,38617.0,1.4,4.0,4.0,4.0,Hyundai,Manual,petrol,36045.15
189.0,2012.0,102531.0,4.0,2.0,1.0,2.0,Honda,Manual,petrol,45814.4
226.0,2021.0,185378.0,3.0,3.0,1.0,3.0,Toyota,Automatic,petrol,49378.1
243.0,2016.0,58333.0,2.6,4.0,3.0,4.0,Tesla,Manual,electric,50289.35
231.0,2019.0,105326.0,4.2,3.0,4.0,3.0,BMW,Automatic,diesel,59022.7
294.0,2021.0,102531.0,2.5,3.0,2.0,3.0,Tesla,Automatic,electric,48700.0
357.0,2014.0,98697.0,2.3,2.0,1.0,2.0,Tesla,Automatic,electric,48723.15
196.0,2008.0,83784.0,2.7,4.0,1.0,4.0,Ford,Manual,electric,42191.8
159.0,2019.0,102531.0,1.3,3.0,4.0,3.0,Ford,Automatic,electric,38805.1
317.0,2010.0,102531.0,4.4,2.0,3.0,2.0,Tesla,Manual,electric,57250.0
172.0,2014.0,109205.0,4.5,3.0,4.0,3.0,BMW,Manual,diesel,49003.75
264.0,2016.0,197879.0,3.7,2.0,1.0,2.0,Hyundai,Automatic,petrol,51909.05
79.0,2016.0,23263.0,3.5,3.0,3.0,3.0,Honda,Manual,diesel,47563.85
82.0,2021.0,102531.0,3.0,3.0,3.0,3.0,BMW,Automatic,diesel,45999.3
343.0,2019.0,170043.0,3.0,2.0,4.0,2.0,Toyota,Automatic,electric,53853.85
102.0,2021.0,102531.0,1.9,2.0,4.0,2.0,Honda,Manual,petrol,41738.35
219.0,2014.0,20185.0,3.5,2.0,3.0,2.0,BMW,Manual,electric,54582.75
399.0,2014.0,91269.0,1.8,4.0,4.0,4.0,Hyundai,Automatic,petrol,45158.55
226.0,2021.0,55934.0,5.0,4.0,1.0,4.0,Ford,Manual,diesel,59895.3
115.0,2020.0,163239.0,3.2,3.0,4.0,3.0,Tesla,Manual,electric,41287.05
165.0,2012.0,19706.0,1.7,3.0,1.0,3.0,Honda,Automatic,electric,40687.7
84.0,2011.0,102531.0,2.6,2.0,2.0,2.0,Hyundai,Automatic,hybrid,34369.15
231.0,2014.0,146294.0,3.0,4.0,1.0,4.0,BMW,Automatic,diesel,50189.3
226.0,2015.0,102531.0,4.6,4.0,4.0,4.0,Toyota,Automatic,hybrid,52417.9
348.0,2006.0,37705.0,3.0,2.0,3.0,2.0,Ford,Automatic,diesel,42942.75
244.0,2006.0,170355.0,4.0,2.0,3.0,2.0,Toyota,Automatic,hybrid,43059.25
273.0,2014.0,125533.0,3.8,3.0,4.0,3.0,Tesla,Manual,electric,45062.35
231.0,2014.0,182132.0,4.8,4.0,2.0,4.0,BMW,Automatic,diesel,55086.4
112.0,2014.0,102531.0,2.4,4.0,4.0,4.0,Ford,Automatic,petrol,42297.5
190.0,2014.0,136732.0,4.9,4.0,2.0,4.0,Honda,Manual,petrol,44559.4
154.0,2014.0,50913.0,2.9,2.0,4.0,2.0,Toyota,Automatic,electric,38544.35
310.0,2009.0,9008.0,2.8,4.0,4.0,4.0,Hyundai,Manual,hybrid,49898.6
371.0,2014.0,5569.0,3.0,3.0,4.0,3.0,Toyota,Automatic,petrol,53959.55
274.0,2023.0,160260.0,2.4,3.0,1.0,3.0,Tesla,Automatic,electric,50892.0
162.0,2010.0,102531.0,1.6,3.0,2.0,3.0,BMW,Automatic,hybrid,36763.5
226.0,2017.0,79723.0,3.0,4.0,3.0,4.0,Toyota,Manual,petrol,45832.85
384.0,2014.0,150093.0,3.0,3.0,4.0,3.0,Hyundai,Manual,electric,60254.35
248.0,2020.0,41382.0,1.7,3.0,2.0,3.0,Toyota,Manual,electric,47459.9
360.0,2014.0,102531.0,3.1,2.0,4.0,2.0,Tesla,Manual,electric,49121.85
226.0,2021.0,6986.0,3.3,3.0,1.0,3.0,Ford,Manual,electric,62639.7
308.0,2016.0,102531.0,2.5,2.0,2.0,2.0,Hyundai,Manual,petrol,50780.95
377.0,2009.0,7431.0,2.0,4.0,3.0,4.0,Ford,Automatic,diesel,49037.45
231.0,2014.0,108915.0,1.8,4.0,4.0,4.0,BMW,Automatic,electric,39792.25
383.0,2014.0,102531.0,4.9,2.0,4.0,2.0,Toyota,Automatic,hybrid,66683.6
281.0,2015.0,102531.0,2.3,3.0,2.0,3.0,Toyota,Automatic,electric,48693.6
226.0,2017.0,42251.0,4.0,4.0,4.0,4.0,Ford,Automatic,electric,60952.45
352.0,2013.0,102531.0,3.6,4.0,4.0,4.0,Honda,Manual,hybrid,49471.35
225.0,2008.0,142405.0,1.4,3.0,1.0,3.0,Tesla,Manual,electric,33348.75
287.0,2005.0,155188.0,2.3,2.0,1.0,2.0,Tesla,Automatic,electric,39378.6
179.0,2006.0,28671.0,1.1,2.0,4.0,2.0,Hyundai,Automatic,petrol,27636.45
313.0,2013.0,105970.0,1.2,4.0,2.0,4.0,Honda,Automatic,electric,42370.5
185.0,2013.0,51766.0,1.2,3.0,2.0,3.0,Ford,Manual,electric,34088.7
80.0,2014.0,188623.0,1.8,2.0,2.0,2.0,Ford,Automatic,hybrid,30002.85
367.0,2014.0,182218.0,4.3,3.0,4.0,3.0,Honda,Automatic,diesel,53830.1
226.0,2014.0,102531.0,5.0,3.0,4.0,3.0,Toyota,Automatic,petrol,57510.8
180.0,2012.0,88629.0,2.3,2.0,2.0,2.0,BMW,Automatic,diesel,41651.55
162.0,2016.0,70018.0,4.0,2.0,2.0,2.0,Hyundai,Automatic,petrol,52256.1
122.0,2014.0,21059.0,2.1,2.0,2.0,2.0,Toyota,Manual,petrol,39700.05
355.0,2016.0,57137.0,5.0,2.0,2.0,2.0,Honda,Automatic,diesel,64242.15
226.0,2009.0,30651.0,3.4,4.0,4.0,4.0,Toyota,Automatic,hybrid,49362.45
270.0,2014.0,10782.0,3.7,2.0,2.0,2.0,BMW,Manual,electric,66484.9
167.0,2014.0,30825.0,1.7,2.0,3.0,2.0,Tesla,Manual,electric,33526.75
79.0,2011.0,121378.0,1.9,4.0,4.0,4.0,Ford,Manual,hybrid,28805.1
231.0,2014.0,102531.0,2.0,2.0,3.0,2.0,BMW,Automatic,electric,35007.7
135.0,2015.0,85992.0,3.8,4.0,4.0,4.0,Hyundai,Manual,petrol,47879.4
225.0,2014.0,130520.0,3.2,4.0,4.0,4.0,Tesla,Manual,electric,45296.0
215.0,2023.0,54950.0,1.2,4.0,4.0,4.0,Honda,Manual,diesel,44066.5
230.0,2014.0,165974.0,4.5,2.0,2.0,2.0,Honda,Manual,electric,45407.3
268.0,2008.0,199380.0,2.6,2.0,4.0,2.0,Ford,Automatic,hybrid,35717.0
226.0,2023.0,68138.0,3.0,4.0,2.0,4.0,Ford,Manual,electric,65675.1
375.0,2014.0,63601.0,3.1,2.0,1.0,2.0,Ford,Automatic,diesel,55550.95
230.0,2021.0,102531.0,4.7,3.0,3.0,3.0,Honda,Automatic,diesel,63774.7
109.0,2006.0,14308.0,4.7,2.0,2.0,2.0,Toyota,Automatic,hybrid,49360.6
294.0,2009.0,102531.0,1.5,3.0,4.0,3.0,Honda,Automatic,petrol,38254.35
135.0,2022.0,18406.0,4.9,2.0,3.0,2.0,BMW,Automatic,electric,58434.7
329.0,2006.0,65110.0,4.6,4.0,3.0,4.0,Toyota,Manual,petrol,53916.5
204.0,2008.0,170640.0,4.2,2.0,2.0,2.0,Toyota,Automatic,diesel,41728.0
230.0,2018.0,102531.0,2.6,2.0,4.0,2.0,Honda,Manual,petrol,54554.35
257.0,2015.0,165826.0,3.0,2.0,1.0,2.0,Hyundai,Manual,electric,46370.7
75.0,2014.0,196082.0,4.4,4.0,4.0,4.0,Honda,Manual,petrol,35394.9
76.0,2014.0,132769.0,3.2,2.0,1.0,2.0,Ford,Manual,petrol,38078.55
350.0,2013.0,52632.0,4.8,2.0,4.0,2.0,Honda,Manual,petrol,61564.4
340.0,2006.0,86678.0,3.4,2.0,2.0,2.0,Honda,Automatic,hybrid,49146.1
374.0,2010.0,183775.0,1.2,3.0,4.0,3.0,Ford,Automatic,petrol,34444.25
111.0,2014.0,145548.0,3.0,2.0,2.0,2.0,BMW,Automatic,electric,34113.6
257.0,2015.0,84915.0,3.0,2.0,4.0,2.0,Hyundai,Manual,electric,55336.25
334.0,2020.0,158738.0,2.8,4.0,1.0,4.0,Ford,Manual,diesel,54832.1
175.0,2014.0,123642.0,3.0,4.0,3.0,4.0,Toyota,Manual,electric,48796.9
257.0,2022.0,160146.0,4.2,2.0,4.0,2.0,Hyundai,Manual,electric,49170.7
231.0,2013.0,15839.0,1.9,4.0,4.0,4.0,BMW,Manual,diesel,33230.05
174.0,2018.0,102531.0,1.6,2.0,1.0,2.0,Hyundai,Manual,diesel,42227.45
243.0,2014.0,170418.0,1.8,2.0,2.0,2.0,Tesla,Automatic,electric,43279.1
108.0,2022.0,45136.0,4.8,3.0,3.0,3.0,Toyota,Manual,diesel,59566.2
125.0,2014.0,128862.0,4.6,3.0,1.0,3.0,Tesla,Automatic,electric,56603.9
319.0,2021.0,185891.0,4.8,3.0,3.0,3.0,Tesla,Manual,electric,62770.45
227.0,2021.0,156969.0,1.7,2.0,2.0,2.0,Honda,Manual,electric,41220.55
93.0,2010.0,102531.0,3.0,3.0,2.0,3.0,BMW,Manual,hybrid,26044.3
351.0,2014.0,102531.0,2.1,2.0,1.0,2.0,Tesla,Automatic,electric,55691.35
230.0,2022.0,13720.0,3.9,2.0,2.0,2.0,Honda,Manual,hybrid,68763.0
261.0,2022.0,151731.0,2.1,4.0,3.0,4.0,Hyundai,Automatic,electric,43698.45
241.0,2006.0,18092.0,4.5,2.0,1.0,2.0,Honda,Automatic,petrol,54198.4
79.0,2011.0,35782.0,4.3,2.0,1.0,2.0,Honda,Automatic,electric,50133.9
181.0,2014.0,102531.0,3.0,2.0,2.0,2.0,Hyundai,Manual,petrol,47750.7
185.0,2014.0,135632.0,3.0,3.0,4.0,3.0,BMW,Manual,hybrid,44960.4
352.0,2014.0,108509.0,1.5,3.0,1.0,3.0,BMW,Automatic,electric,49299.55
231.0,2014.0,102531.0,3.0,2.0,4.0,2.0,BMW,Automatic,hybrid,64110.55
231.0,2014.0,177055.0,1.4,3.0,2.0,3.0,BMW,Manual,hybrid,27042.25
257.0,2017.0,73754.0,1.1,2.0,1.0,2.0,Hyundai,Automatic,hybrid,42171.3
243.0,2010.0,173102.0,3.0,4.0,4.0,4.0,Tesla,Automatic,electric,30900.9
299.0,2008.0,108107.0,1.8,3.0,2.0,3.0,BMW,Automatic,electric,40762.65
206.0,2019.0,102531.0,2.0,2.0,4.0,2.0,Ford,Manual,diesel,48387.05
318.0,2014.0,102531.0,3.0,3.0,4.0,3.0,Hyundai,Automatic,petrol,60013.9
205.0,2007.0,96501.0,3.0,3.0,4.0,3.0,Hyundai,Automatic,petrol,31771.95
274.0,2007.0,102531.0,2.7,3.0,3.0,3.0,Honda,Automatic,electric,42850.25
241.0,2017.0,34550.0,2.6,2.0,4.0,2.0,BMW,Automatic,diesel,48014.5
295.0,2017.0,32818.0,1.7,4.0,1.0,4.0,Toyota,Manual,diesel,49991.1
286.0,2007.0,163775.0,3.3,2.0,1.0,2.0,BMW,Automatic,hybrid,45288.25
206.0,2014.0,28365.0,3.1,3.0,4.0,3.0,BMW,Manual,hybrid,47104.75
290.0,2014.0,147233.0,2.4,2.0,4.0,2.0,Hyundai,Manual,electric,38010.35
226.0,2023.0,163731.0,3.8,4.0,1.0,4.0,Ford,Manual,diesel,47426.45
186.0,2014.0,7015.0,3.4,2.0,1.0,2.0,Toyota,Manual,petrol,50466.25
257.0,2009.0,98948.0,4.5,4.0,4.0,4.0,Hyundai,Manual,electric,49917.6
243.0,2014.0,197608.0,3.0,2.0,2.0,2.0,Tesla,Manual,electric,59505.6
287.0,2023.0,158048.0,1.2,4.0,4.0,4.0,Honda,Automatic,diesel,44734.6
243.0,2014.0,102531.0,4.2,2.0,1.0,2.0,Tesla,Automatic,electric,43731.1
381.0,2008.0,106013.0,4.9,4.0,2.0,4.0,Hyundai,Manual,diesel,56074.35
363.0,2022.0,74409.0,3.0,2.0,1.0,2.0,Tesla,Manual,electric,56825.55
178.0,2017.0,95751.0,2.3,2.0,4.0,2.0,Honda,Automatic,diesel,38734.45
291.0,2015.0,102531.0,3.0,3.0,4.0,3.0,Hyundai,Automatic,electric,48376.45
257.0,2019.0,102531.0,3.8,2.0,2.0,2.0,Hyundai,Manual,hybrid,58402.85
127.0,2012.0,102531.0,5.0,2.0,3.0,2.0,Hyundai,Manual,petrol,49005.1
337.0,2009.0,184992.0,2.4,3.0,3.0,3.0,Hyundai,Automatic,petrol,38566.4
354.0,2022.0,54752.0,2.0,3.0,3.0,3.0,BMW,Manual,petrol,57420.4
226.0,2018.0,61361.0,3.0,3.0,4.0,3.0,Ford,Manual,electric,42161.95
132.0,2018.0,102531.0,1.1,4.0,4.0,4.0,Ford,Manual,electric,34003.65
231.0,2014.0,173217.0,2.7,4.0,2.0,4.0,BMW,Manual,electric,36990.15
73.0,2013.0,136756.0,3.0,2.0,3.0,2.0,Tesla,Manual,electric,30917.2
281.0,2011.0,158189.0,4.6,4.0,2.0,4.0,Tesla,Manual,electric,52037.55
306.0,2016.0,102531.0,1.3,2.0,4.0,2.0,Honda,Automatic,diesel,40435.6
238.0,2018.0,17755.0,1.3,2.0,1.0,2.0,Toyota,Manual,diesel,44278.25
177.0,2022.0,102531.0,2.0,2.0,3.0,2.0,Honda,Manual,diesel,44325.95
202.0,2016.0,111898.0,2.3,3.0,2.0,3.0,Hyundai,Automatic,electric,45085.1
200.0,2006.0,155214.0,3.2,2.0,1.0,2.0,Ford,Manual,hybrid,36191.3
284.0,2014.0,176866.0,2.9,2.0,4.0,2.0,Hyundai,Manual,hybrid,42257.7
179.0,2022.0,89390.0,4.4,4.0,4.0,4.0,Ford,Manual,electric,53926.5
219.0,2018.0,102531.0,4.9,2.0,4.0,2.0,Tesla,Manual,electric,57537.25
267.0,2021.0,120640.0,2.4,4.0,2.0,4.0,Ford,Manual,hybrid,51425.0
90.0,2020.0,47215.0,1.2,2.0,4.0,2.0,Tesla,Manual,electric,35089.25
260.0,2014.0,128168.0,3.0,4.0,4.0,4.0,Tesla,Manual,electric,44304.6
280.0,2011.0,55893.0,2.9,4.0,2.0,4.0,BMW,Automatic,petrol,46191.35
168.0,2014.0,167887.0,2.4,4.0,4.0,4.0,Ford,Manual,hybrid,39122.65
177.0,2018.0,56786.0,3.3,2.0,4.0,2.0,Tesla,Automatic,electric,47301.7
78.0,2015.0,85770.0,4.4,4.0,4.0,4.0,Honda,Automatic,diesel,43144.5
226.0,2005.0,102531.0,3.2,2.0,4.0,2.0,Ford,Manual,diesel,29112.7
243.0,2013.0,102531.0,3.0,2.0,1.0,2.0,Tesla,Manual,electric,50633.3
344.0,2014.0,5496.0,1.8,2.0,3.0,2.0,Honda,Automatic,electric,46507.2
214.0,2008.0,180536.0,1.7,2.0,3.0,2.0,Ford,Manual,electric,26968.2
255.0,2013.0,102531.0,4.3,3.0,4.0,3.0,Honda,Automatic,hybrid,54605.15
224.0,2020.0,175456.0,4.7,3.0,4.0,3.0,Honda,Manual,hybrid,53973.2
257.0,2015.0,52734.0,4.7,2.0,3.0,2.0,Hyundai,Automatic,hybrid,63508.3
226.0,2012.0,133022.0,2.7,2.0,4.0,2.0,Toyota,Manual,electric,37685.9
230.0,2022.0,79034.0,3.0,2.0,4.0,2.0,Honda,Manual,electric,64624.3
226.0,2021.0,147954.0,2.3,4.0,1.0,4.0,Toyota,Automatic,hybrid,42277.3
76.0,2007.0,33690.0,1.6,4.0,3.0,4.0,Tesla,Manual,electric,30161.5
230.0,2017.0,50510.0,1.7,2.0,3.0,2.0,Honda,Manual,diesel,40603.5
226.0,2008.0,172893.0,3.0,2.0,4.0,2.0,Ford,Manual,petrol,45504.35
332.0,2012.0,118884.0,3.3,2.0,2.0,2.0,Tesla,Manual,electric,51172.8
370.0,2017.0,102531.0,4.2,2.0,4.0,2.0,BMW,Manual,electric,66138.15
257.0,2010.0,5036.0,1.4,2.0,4.0,2.0,Hyundai,Automatic,hybrid,36881.2
110.0,2005.0,96627.0,2.7,3.0,2.0,3.0,Tesla,Manual,electric,31533.65
334.0,2022.0,102531.0,3.0,4.0,1.0,4.0,Honda,Automatic,electric,69079.3
345.0,2014.0,151903.0,3.0,3.0,4.0,3.0,Ford,Automatic,diesel,42538.85
340.0,2008.0,102531.0,2.6,3.0,3.0,3.0,Ford,Manual,hybrid,43549.45
257.0,2014.0,28572.0,3.1,2.0,2.0,2.0,Hyundai,Automatic,diesel,41073.4
226.0,2017.0,44199.0,3.7,3.0,4.0,3.0,Toyota,Manual,petrol,50229.05
252.0,2010.0,102531.0,3.8,2.0,1.0,2.0,Tesla,Automatic,electric,52756.2
243.0,2016.0,18311.0,2.9,3.0,3.0,3.0,Tesla,Automatic,electric,48857.45
226.0,2014.0,174807.0,1.3,4.0,4.0,4.0,Ford,Automatic,diesel,41156.65
250.0,2012.0,102531.0,3.0,4.0,2.0,4.0,Toyota,Automatic,hybrid,47877.0
231.0,2014.0,102531.0,3.7,2.0,4.0,2.0,BMW,Manual,hybrid,56709.3
257.0,2006.0,197927.0,2.5,3.0,2.0,3.0,Hyundai,Automatic,electric,30140.65
237.0,2008.0,172720.0,2.5,2.0,3.0,2.0,Ford,Manual,diesel,33912.0
207.0,2008.0,102531.0,3.2,2.0,4.0,2.0,BMW,Automatic,diesel,44900.0
257.0,2012.0,107201.0,1.8,3.0,4.0,3.0,Hyundai,Manual,diesel,34078.95
226.0,2018.0,64155.0,2.9,3.0,4.0,3.0,Toyota,Automatic,hybrid,47365.25
243.0,2006.0,126716.0,3.4,2.0,1.0,2.0,Tesla,Manual,electric,49034.2
387.0,2006.0,102531.0,4.8,3.0,1.0,3.0,Tesla,Manual,electric,55442.85
376.0,2005.0,102531.0,1.7,4.0,3.0,4.0,Honda,Automatic,hybrid,39195.55
257.0,2013.0,126282.0,2.6,2.0,2.0,2.0,Hyundai,Manual,electric,38367.9
366.0,2012.0,150800.0,3.0,3.0,1.0,3.0,Ford,Automatic,hybrid,53026.0
102.0,2013.0,128971.0,3.9,2.0,2.0,2.0,BMW,Manual,hybrid,40283.45
178.0,2011.0,47678.0,2.6,2.0,4.0,2.0,Honda,Manual,diesel,43781.1
371.0,2015.0,106489.0,3.0,2.0,4.0,2.0,Ford,Automatic,petrol,56002.55
286.0,2006.0,80147.0,3.0,2.0,4.0,2.0,BMW,Automatic,petrol,39685.65
146.0,2014.0,88127.0,4.7,3.0,1.0,3.0,Hyundai,Automatic,hybrid,53910.65
226.0,2023.0,74487.0,3.5,2.0,2.0,2.0,Ford,Automatic,diesel,62032.65
90.0,2014.0,196911.0,3.8,4.0,2.0,4.0,Toyota,Automatic,electric,29777.45
226.0,2014.0,49458.0,2.5,2.0,2.0,2.0,Ford,Manual,electric,41434.1
231.0,2018.0,192266.0,1.4,2.0,4.0,2.0,BMW,Manual,diesel,36846.7
250.0,2006.0,127778.0,3.2,2.0,1.0,2.0,Toyota,Automatic,hybrid,41589.1
243.0,2014.0,122517.0,3.4,4.0,1.0,4.0,Tesla,Manual,electric,52386.15
218.0,2014.0,102531.0,3.0,2.0,4.0,2.0,Honda,Manual,petrol,44550.1
260.0,2023.0,177905.0,3.0,3.0,1.0,3.0,BMW,Automatic,diesel,49014.75
259.0,2016.0,153345.0,3.0,2.0,1.0,2.0,Toyota,Automatic,diesel,46112.75
203.0,2017.0,102531.0,3.3,2.0,3.0,2.0,BMW,Manual,diesel,48685.65
147.0,2014.0,12032.0,2.8,3.0,3.0,3.0,Toyota,Automatic,electric,51131.4
347.0,2008.0,71957.0,3.0,3.0,2.0,3.0,Tesla,Manual,electric,41151.15
385.0,2014.0,164156.0,3.0,2.0,4.0,2.0,Toyota,Automatic,hybrid,40812.2
253.0,2014.0,134188.0,5.0,3.0,4.0,3.0,Tesla,Manual,electric,58698.6
310.0,2014.0,120400.0,3.8,2.0,4.0,2.0,Honda,Manual,petrol,48267.0
252.0,2014.0,102531.0,1.1,3.0,2.0,3.0,Tesla,Automatic,electric,42532.65
243.0,2007.0,181443.0,3.3,2.0,1.0,2.0,Tesla,Manual,electric,30346.85
230.0,2013.0,145073.0,3.3,2.0,2.0,2.0,Honda,Manual,petrol,44101.35
316.0,2014.0,102531.0,2.0,4.0,4.0,4.0,Hyundai,Automatic,hybrid,40172.9
280.0,2014.0,76667.0,3.7,2.0,4.0,2.0,Tesla,Automatic,electric,48318.65
182.0,2014.0,121189.0,4.3,2.0,2.0,2.0,Ford,Manual,diesel,50977.55
205.0,2014.0,176890.0,4.9,4.0,1.0,4.0,Ford,Automatic,hybrid,52670.5
79.0,2009.0,148181.0,3.0,2.0,1.0,2.0,Hyundai,Automatic,electric,25540.95
297.0,2019.0,87806.0,3.0,3.0,2.0,3.0,Toyota,Automatic,diesel,55973.7
259.0,2014.0,134198.0,4.9,4.0,1.0,4.0,Ford,Manual,petrol,57929.1
230.0,2023.0,166637.0,3.2,3.0,4.0,3.0,Honda,Automatic,electric,47503.15
243.0,2008.0,193057.0,1.3,3.0,3.0,3.0,Tesla,Automatic,electric,21525.15
230.0,2014.0,149735.0,3.5,4.0,4.0,4.0,Honda,Manual,diesel,42775.25
259.0,2021.0,111565.0,3.8,2.0,1.0,2.0,Tesla,Manual,electric,56841.75
231.0,2020.0,60654.0,2.0,2.0,2.0,2.0,BMW,Manual,petrol,42248.3
230.0,2014.0,88071.0,3.0,4.0,2.0,4.0,Honda,Automatic,electric,55149.45
346.0,2016.0,26381.0,3.0,4.0,3.0,4.0,Honda,Manual,diesel,58052.95
235.0,2017.0,102531.0,1.6,2.0,4.0,2.0,Ford,Automatic,electric,39684.9
341.0,2017.0,196791.0,4.8,3.0,2.0,3.0,Tesla,Manual,electric,57964.45
266.0,2014.0,168944.0,3.5,4.0,4.0,4.0,Honda,Manual,diesel,41296.8
152.0,2014.0,162826.0,3.0,4.0,3.0,4.0,Tesla,Manual,electric,50014.7
271.0,2014.0,102531.0,2.2,3.0,4.0,3.0,BMW,Automatic,diesel,32128.550000000003
288.0,2023.0,148285.0,4.6,2.0,4.0,2.0,Tesla,Manual,electric,59302.75
372.0,2014.0,66596.0,3.8,2.0,2.0,2.0,BMW,Manual,petrol,53931.2
146.0,2011.0,102531.0,3.0,2.0,4.0,2.0,BMW,Manual,electric,28267.050000000003
137.0,2011.0,33451.0,4.7,3.0,2.0,3.0,Hyundai,Manual,diesel,53152.45
83.0,2008.0,102531.0,3.0,2.0,4.0,2.0,Tesla,Automatic,electric,40158.0
132.0,2012.0,102531.0,3.0,3.0,1.0,3.0,Tesla,Automatic,electric,33548.1
154.0,2011.0,159529.0,2.3,4.0,4.0,4.0,Toyota,Automatic,electric,33089.55
226.0,2014.0,60006.0,4.9,3.0,3.0,3.0,Toyota,Manual,hybrid,64192.7
226.0,2014.0,82108.0,3.0,4.0,2.0,4.0,Ford,Manual,electric,40493.6
247.0,2015.0,61697.0,1.9,2.0,3.0,2.0,Hyundai,Manual,diesel,44931.15
230.0,2017.0,29741.0,1.6,3.0,1.0,3.0,Tesla,Manual,electric,47972.95
150.0,2013.0,189983.0,4.9,2.0,3.0,2.0,Toyota,Automatic,diesel,47514.85
171.0,2014.0,181554.0,1.2,3.0,1.0,3.0,Toyota,Manual,hybrid,28432.3
276.0,2014.0,48744.0,4.1,3.0,1.0,3.0,Honda,Manual,petrol,57722.8
300.0,2014.0,76240.0,3.7,2.0,1.0,2.0,Toyota,Automatic,hybrid,53757.0
226.0,2010.0,137826.0,3.8,3.0,2.0,3.0,Toyota,Automatic,diesel,49262.7
283.0,2017.0,193883.0,3.0,2.0,3.0,2.0,Tesla,Automatic,electric,50048.85
305.0,2020.0,71249.0,4.4,2.0,4.0,2.0,Toyota,Automatic,hybrid,59519.55
